"id";"ilan_no";"brand";"model";"year";"loc1";"loc2";"loc3";"loc4";"loc5";"km";"date";"listing_price";"otoendeks_price";"arabam_price";"fuel_Type";"transmission";"body_type";"power";"displacement";"drivewheel";"hard_hit";"owner";"painted_parts";"changed_parts"
"3970";"1087379410";"BMW";"4 Serisi 418i Gran Coupe M Sport";"2016";"Türkiye";"İstanbul";"Bayrampaşa";"Altıntepsi";"0";"143000";"1679875200";"1215000";"1114350";NULL;"Benzin";"Otomatik";"Coupe 4 kapı";"136 hp";"1499 cc";"Arkadan İtiş";"Hayır";"Sahibinden";;
"3971";"1072615950";"BMW";"5 Serisi 528i Standart";"1996";"Türkiye";"İzmir";"Kemalpaşa";"Kemalpaşa";"0";"560000";"1679875200";"270000";"0";NULL;"Benzin & LPG";"Otomatik";"Hatchback 5 kapı";"151 - 175 HP";"2501 - 3000 cm3";"Arkadan İtiş";"Hayır";"Sahibinden";;
"3972";"1080590028";"Ford";"Focus 1.5 TDCi Trend X";"2016";"Türkiye";"İstanbul";"Şişli";"Halide Edip";"0";"113000";"1679875200";"525000";"407768";NULL;"Dizel";"Yarı Otomatik";"Sedan";"120 hp";"1499 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"3973";"1066489110";"Volkswagen";"Passat 1.5 TSI  R Line";"2020";"Türkiye";"İstanbul";"Pendik";"Esenyalı";"0";"33800";"1679875200";"1700000";"0";NULL;"Benzin";"Yarı Otomatik";"Sedan";"126 - 150 HP";"1301 - 1600 cm3";"Önden Çekiş";"Belirtilmemiş";"Sahibinden";;
"3974";"1088371890";"Renault";"Clio 1.2 Icon";"2015";"Türkiye";"İzmir";"Çeşme";"Çeşme";"0";"161939";"1679875200";"375000";"324325";NULL;"Benzin";"Manuel";"Hatchback 5 kapı";"75 hp";"1149 cc";"Önden Çekiş";"Hayır";"Sahibinden";"02071006081112";
"3975";"1080830847";"Renault";"Megane 1.5 dCi Icon";"2012";"Türkiye";"İzmir";"Karabağlar";"Yeşilyurt";"0";"122000";"1679875200";"477000";"374972";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"90 hp";"1461 cc";"Önden Çekiş";"Hayır";"Sahibinden";"1304";
"3976";"1087773091";"Citroën";"C3 1.4 HDi SX";"2005";"Türkiye";"İstanbul";"Kartal";"Topselvi";"0";"240000";"1679875200";"207500";"155800";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"92 hp";"1398 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"3977";"1038125795";"Hyundai";"Accent Blue 1.6 CRDI Mode Plus";"2014";"Türkiye";"İstanbul";"Avcılar";"Firuzköy";"0";"113000";"1679875200";"452000";"393081";NULL;"Dizel";"Otomatik";"Sedan";"128 hp";"1582 cc";"Önden Çekiş";"Hayır";"Sahibinden";"0910131205";"04"
"3978";"1087689496";"Renault";"Fluence 1.5 dCi Icon";"2016";"Türkiye";"İzmir";"Karabağlar";"Günaltay";"0";"161000";"1679875200";"510000";"394398";NULL;"Dizel";"Manuel";"Sedan";"110 hp";"1461 cc";"Önden Çekiş";"Hayır";"Sahibinden";"0709101306";
"3979";"1078481282";"Audi";"A3 A3 Sedan 1.0 TFSI Dynamic";"2016";"Türkiye";"İstanbul";"Sancaktepe";"Samandıra";"0";"111000";"1679875200";"830000";"0";NULL;"Benzin";"Yarı Otomatik";"Sedan";"116 hp";"999 cc";"Önden Çekiş";"Belirtilmemiş";"Sahibinden";;
"3980";"1085532080";"Citroën";"C-Elysée 1.6 HDi  Exclusive";"2015";"Türkiye";"Kastamonu";"Taşköprü";"Taşköprü";"0";"98000";"1679875200";"425000";"381700";NULL;"Dizel";"Manuel";"Sedan";"92 hp";"1560 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"3981";"1088258406";"Renault";"Megane 1.6 RTA";"2000";"Türkiye";"Balıkesir";"Bandırma";"Merkez";"0";"184000";"1679875200";"220000";"0";NULL;"Benzin & LPG";"Manuel";"Hatchback 5 kapı";"76 - 100 HP";"1601 - 1800 cm3";"Önden Çekiş";"Hayır";"Sahibinden";;
"3982";"1054422476";"Mercedes - Benz";"E Serisi E 220 d AMG";"2017";"Türkiye";"İstanbul";"Ümraniye";"Şerifali";"0";"130000";"1679875200";"2750000";"0";NULL;"Dizel";"Otomatik";"Sedan";"194 hp";"1950 cc";"4WD (Sürekli)";"Hayır";"Sahibinden";"0110";
"3983";"1083416536";"Audi";"A5 A5 Sportback 2.0 TDI";"2015";"Türkiye";"Gaziantep";"Şahinbey";"Düztepe";"0";"250000";"1679875200";"1120000";"976977";NULL;"Dizel";"Yarı Otomatik";"Hatchback 5 kapı";"177 hp";"1968 cc";"Önden Çekiş";"Hayır";"Sahibinden";"0212";"07"
"3984";"1088369063";"Renault";"Fluence 1.5 dCi Business";"2010";"Türkiye";"Balıkesir";"Bandırma";"Merkez";"0";"252000";"1679875200";"330000";"290000";NULL;"Dizel";"Manuel";"Sedan";"101 - 125 HP";"1601 - 1800 cm3";"Önden Çekiş";"Hayır";"Sahibinden";;"07"
"3985";"1088237851";"Volkswagen";"Golf 1.6 Comfortline";"2000";"Türkiye";"İstanbul";"Sarıyer";"Merkez";"0";"309000";"1679875200";"270000";"0";NULL;"Benzin & LPG";"Otomatik";"Hatchback 5 kapı";"101 hp";"1595 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"3986";"1088377764";"Volvo";"S40 2.0";"2000";"Türkiye";"Ankara";"Çankaya";"Kavaklıdere";"0";"244000";"1679875200";"255000";"0";NULL;"Benzin & LPG";"Otomatik";"Sedan";"136 hp";"1948 cc";"Önden Çekiş";"Hayır";"Sahibinden";"0102070910130608111204";
"3987";"1055071316";"Volkswagen";"Passat 1.6 TDI BlueMotion Comfortline";"2014";"Türkiye";"Hatay";"Antakya";"Merkez";"0";"298000";"1679875200";"605000";"0";NULL;"Dizel";"Yarı Otomatik";"Sedan";"105 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"3988";"1085670205";"Mazda";"Xedos 9";"1997";"Türkiye";"Ankara";"Etimesgut";"Merkez";"0";"170000";"1679875200";"300000";"0";NULL;"Benzin & LPG";"Otomatik";"Sedan";"276 - 300 HP";"2001 - 2500 cm3";"Önden Çekiş";"Hayır";"Sahibinden";;
"3989";"1088377417";"Citroën";"C3 1.4 HDi Attraction";"2011";"Türkiye";"İstanbul";"Kartal";"Yakacık";"0";"194000";"1679875200";"268000";"269050";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"70 hp";"1398 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"3990";"1088315229";"Skoda";"Octavia 1.6 TDI  Optimal";"2017";"Türkiye";"İstanbul";"Maltepe";"Yalı";"0";"92800";"1679875200";"748000";"0";NULL;"Dizel";"Yarı Otomatik";"Hatchback 5 kapı";"115 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"3991";"1066069949";"Hyundai";"i20 1.4 CRDi Style";"2015";"Türkiye";"İstanbul";"Bağcılar";"Güneşli";"0";"104000";"1679875200";"525000";"453402";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"90 hp";"1396 cc";"Önden Çekiş";"Hayır";"Sahibinden";"13";
"3992";"1088372923";"Renault";"Megane 1.5 dCi Expression";"2011";"Türkiye";"Aydın";"Efeler";"Merkez";"0";"130000";"1679875200";"450000";"0";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"85 hp";"1461 cc";"Önden Çekiş";"Hayır";"Sahibinden";;"04"
"3993";"1037193812";"Ford";"Mondeo 1.6 TDCi Titanium";"2016";"Türkiye";"Ankara";"Etimesgut";"Merkez";"0";"102500";"1679875200";"820000";"745869";NULL;"Dizel";"Manuel";"Sedan";"115 hp";"1560 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"3994";"1088376879";"Mazda";"6 2.0";"2005";"Türkiye";"Antalya";"Muratpaşa";"Eskisanayi";"0";"244000";"1679875200";"285000";"0";NULL;"Benzin & LPG";"Otomatik";"Sedan";"147 hp";"1999 cc";"Önden Çekiş";"Hayır";"Sahibinden";"0102030709101306081112040";
"3995";"1088376694";"Peugeot";"301 1.6 HDi Allure";"2017";"Türkiye";"İstanbul";"Pendik";"Çarşı";"0";"116000";"1679875200";"478000";"408037";NULL;"Dizel";"Manuel";"Sedan";"92 hp";"1560 cc";"Önden Çekiş";"Hayır";"Sahibinden";"12";
"3996";"1031995843";"Mercedes - Benz";"S Serisi S 350 350 L BlueEfficiency";"2008";"Türkiye";"İstanbul";"Beylikdüzü";"Merkez";"0";"255000";"1679875200";"1600000";"0";NULL;"Benzin";"Otomatik";"Sedan";"251 - 275 HP";"3501 - 4000 cm3";"AWD (Elektronik)";"Hayır";"Sahibinden";;
"3997";"1084738903";"Hyundai";"i20 1.4 CVVT Jump";"2013";"Türkiye";"Gaziantep";"Şahinbey";"Merkez";"0";"115000";"1679875200";"315000";"400450";NULL;"Benzin & LPG";"Otomatik";"Hatchback 5 kapı";"100 hp";"1396 cc";"Önden Çekiş";"Evet";"Sahibinden";;
"3998";"1084660911";"Mercedes - Benz";"CLC CLC 160 Emotion";"2010";"Türkiye";"Gaziantep";"Şahinbey";"Merkez";"0";"217000";"1679875200";"480000";"0";NULL;"Benzin & LPG";"Otomatik";"Coupe";"129 hp";"1597 cc";"Arkadan İtiş";"Hayır";"Sahibinden";"06";"0213"
"3999";"1085818986";"Honda";"Civic 1.6i VTEC Eco Executive";"2019";"Türkiye";"İstanbul";"Beylikdüzü";"Gürpınar";"0";"118750";"1679875200";"819000";"0";NULL;"Benzin & LPG";"Otomatik";"Sedan";"125 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4000";"1088369369";"BMW";"2 Serisi 218i Gran Coupe M Sport";"2022";"Türkiye";"Bursa";"Nilüfer";"Ataevler";"0";"28000";"1679875200";"1600000";"0";NULL;"Benzin";"Yarı Otomatik";"Coupe 4 kapı";"136 hp";"1499 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4001";"1088383887";"Fiat";"Egea 1.4 Fire Urban";"2021";"Türkiye";"İstanbul";"Sarıyer";"Sarıyer";"0";"20010";"1679875200";"585000";"0";NULL;"Benzin";"Manuel";"Hatchback 5 kapı";"95 hp";"1368 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4002";"1088381137";"Peugeot";"206 1.6 Roland Garros";"2001";"Türkiye";"Eskişehir";"Tepebaşı";"Çamlıca";"0";"176000";"1679875200";"235000";"0";NULL;"Benzin & LPG";"Manuel";"Hatchback 5 kapı";"109 hp";"1587 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4003";"1074232402";"Hyundai";"Coupe 2.0 GLS";"2004";"Türkiye";"Mersin";"Silifke";"Taşucu";"0";"270000";"1679875200";"230000";"0";NULL;"Benzin & LPG";"Manuel";"Coupe";"138 hp";"1975 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4004";"1088377495";"Toyota";"Corolla 1.33 Life";"2013";"Türkiye";"Adana";"Seyhan";"2000 Evler";"2000";"167000";"1679875200";"475000";"374968";NULL;"Benzin & LPG";"Manuel";"Sedan";"99 hp";"1329 cc";"Önden Çekiş";"Hayır";"Sahibinden";"1306";"10"
"4005";"1088380034";"Ford";"Fiesta 1.5 TDCi Titanium";"2013";"Türkiye";"Eskişehir";"Tepebaşı";"Fatih";"0";"122100";"1679875200";"425000";"379424";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"75 hp";"1498 cc";"Önden Çekiş";"Hayır";"Sahibinden";"1306081112";
"4006";"1088117564";"Volkswagen";"Passat 1.9 TDI Comfortline";"2003";"Türkiye";"İzmir";"Ödemiş";"Ödemiş";"0";"295000";"1679875200";"354750";"0";NULL;"Dizel";"Otomatik";"Sedan";"130 hp";"1896 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4007";"1080404747";"Toyota";"Corolla 1.4 D-4D Touch";"2014";"Türkiye";"Amasya";"Merkez";"Dereboyu";"0";"220000";"1679875200";"497000";"0";NULL;"Dizel";"Yarı Otomatik";"Sedan";"90 hp";"1364 cc";"Önden Çekiş";"Hayır";"Sahibinden";"060811";"0105"
"4008";"1085077802";"Skoda";"Superb 1.4 TSI  Prestige";"2016";"Türkiye";"Ankara";"Çankaya";"Anıttepe";"0";"92700";"1679875200";"975000";"0";NULL;"Benzin";"Yarı Otomatik";"Sedan";"150 hp";"1395 cc";"Önden Çekiş";"Hayır";"Sahibinden";"09";
"4009";"1086635974";"BMW";"3 Serisi 320i";"2001";"Türkiye";"Ankara";"Sincan";"Sincan";"0";"320000";"1679875200";"326500";"0";NULL;"Benzin & LPG";"Manuel";"Sedan";"170 hp";"1991 cc";"Arkadan İtiş";"Hayır";"Sahibinden";;
"4010";"1088376487";"Ford";"Fiesta 1.4 TDCi Titanium";"2011";"Türkiye";"Ankara";"Altındağ";"Ulus/İsmetpaşa";"0";"254000";"1679875200";"345000";"292950";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"70 hp";"1398 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4011";"1040187291";"Audi";"A3 A3 Sedan 1.6 TDI Attraction";"2015";"Türkiye";"Samsun";"Atakum";"Atakent";"0";"150000";"1679875200";"795000";"603500";NULL;"Dizel";"Yarı Otomatik";"Sedan";"110 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4012";"1087964309";"Peugeot";"301 1.6 HDi Allure";"2015";"Türkiye";"Gaziantep";"Şahinbey";"Merkez";"0";"174000";"1679875200";"427000";"413900";NULL;"Dizel";"Manuel";"Sedan";"92 hp";"1560 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4013";"1088375606";"BMW";"3 Serisi 316i Compact";"1999";"Türkiye";"Ankara";"Çankaya";"Balgat";"0";"183000";"1679875200";"365000";"0";NULL;"Benzin";"Otomatik";"Hatchback 3 kapı";"105 hp";"1596 cc";"Arkadan İtiş";"Hayır";"Sahibinden";"08";
"4014";"1088275925";"Alfa Romeo";"147 1.6 TS Distinctive";"2004";"Türkiye";"İstanbul";"Ümraniye";"Çakmak";"0";"285000";"1679875200";"200000";"0";NULL;"Benzin & LPG";"Manuel";"Hatchback 5 kapı";"120 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;"0107"
"4015";"1078462136";"Opel";"Corsa 1.3 CDTI  Enjoy 111";"2010";"Türkiye";"Samsun";"Çarşamba";"Çarşamba";"0";"173000";"1679875200";"362000";"352050";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"75 hp";"1248 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4016";"1081200096";"Fiat";"Egea 1.3 Multijet Easy";"2016";"Türkiye";"Kocaeli";"Körfez";"Tütünçiftlik";"0";"96000";"1679875200";"432500";"394902";NULL;"Dizel";"Manuel";"Sedan";"95 hp";"1248 cc";"Önden Çekiş";"Hayır";"Sahibinden";"071112";
"4017";"1088416299";"Mazda";"323 1.5 Familia";"1999";"Türkiye";"Ankara";"Çankaya";"Merkez";"0";"337935";"1679875200";"219000";"0";NULL;"Benzin & LPG";"Manuel";"Hatchback 5 kapı";"76 - 100 HP";"1301 - 1600 cm3";"Önden Çekiş";"Hayır";"Sahibinden";;
"4018";"1088409426";"Volkswagen";"Golf 1.6 Basicline";"2004";"Türkiye";"Yozgat";"Sorgun";"Sorgun";"0";"272000";"1679875200";"353000";"237750";NULL;"Benzin & LPG";"Manuel";"Hatchback 5 kapı";"102 hp";"1595 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4019";"1088409248";"Renault";"Clio 1.5 dCi Touch";"2018";"Türkiye";"Erzurum";"Yakutiye";"Merkez";"0";"65000";"1679875200";"610000";"658050";NULL;"Dizel";"Yarı Otomatik";"Hatchback 5 kapı";"90 hp";"1461 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4020";"1073464007";"Renault";"Latitude 1.5 dCi Expression";"2012";"Türkiye";"Ankara";"Etimesgut";"Şaşmaz";"0";"188000";"1679875200";"415000";"0";NULL;"Dizel";"Manuel";"Sedan";"110 hp";"1461 cc";"Önden Çekiş";"Hayır";"Sahibinden";"0712";
"4021";"1080831531";"Renault";"Clio 1.4 Fidji";"2004";"Türkiye";"Ankara";"Pursaklar";"Merkez";"0";"138000";"1679875200";"253000";"0";NULL;"Benzin & LPG";"Manuel";"Sedan";"98 hp";"1390 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4022";"1078665864";"Volkswagen";"Passat 1.6 TDI BlueMotion Comfortline";"2017";"Türkiye";"İstanbul";"Çekmeköy";"Taşdelen";"0";"180000";"1679875200";"945000";"0";NULL;"Dizel";"Yarı Otomatik";"Sedan";"120 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4023";"1088414010";"Ford";"Fiesta 1.4 TDCi Comfort";"2008";"Türkiye";"Gaziantep";"Şahinbey";"Konak";"75";"242000";"1679875200";"275000";"223115";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"68 hp";"1399 cc";"Önden Çekiş";"Hayır";"Sahibinden";"0910081104";"02"
"4024";"1062318201";"Volkswagen";"Golf 1.0 TSI Impression";"2022";"Türkiye";"İstanbul";"Tuzla";"Tersaneler";"0";"19500";"1679875200";"799900";"0";NULL;"Benzin";"Manuel";"Hatchback 5 kapı";"110 hp";"999 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4025";"1052145336";"Seat";"Leon 1.6 TDI CR Style";"2011";"Türkiye";"Antalya";"Manavgat";"Köyler";"0";"183000";"1679875200";"422000";"378500";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"105 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4026";"1069005331";"Opel";"Astra 1.6 CD";"1999";"Türkiye";"Denizli";"Pamukkale";"Merkez";"0";"315000";"1679875200";"225000";"0";NULL;"Benzin & LPG";"Manuel";"Sedan";"103 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4027";"1088419458";"Audi";"A3 A3 Sedan 1.6 TDI Limousine";"2014";"Türkiye";"Antalya";"Kumluca";"Kumluca";"0";"204000";"1679875200";"780000";"0";NULL;"Dizel";"Otomatik";"Sedan";"101 - 125 HP";"1601 - 1800 cm3";"Önden Çekiş";"Hayır";"Sahibinden";"081112";"06"
"4028";"1088095095";"Audi";"A5 A5 Coupe";"2010";"Türkiye";"Ankara";"Çankaya";"Yıldız";"0";"183000";"1679875200";"745000";"583200";NULL;"Benzin";"Otomatik";"Coupe";"201 - 225 HP";"1801 - 2000 cm3";"Önden Çekiş";"Hayır";"Sahibinden";;
"4029";"1088395167";"Opel";"Astra 1.6 Edition Plus";"2016";"Türkiye";"İstanbul";"Sultanbeyli";"Necipfazıl";"0";"115000";"1679875200";"520000";"466804";NULL;"Benzin & LPG";"Manuel";"Sedan";"115 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";"00";"00"
"4030";"1088415598";"Mercedes - Benz";"A Serisi A 180 d AMG";"2016";"Türkiye";"İstanbul";"Kadıköy";"Bostancı";"0";"109000";"1679875200";"895000";"0";NULL;"Dizel";"Yarı Otomatik";"Hatchback 5 kapı";"116 hp";"1461 cc";"Önden Çekiş";"Hayır";"Sahibinden";"0709101306081112";
"4031";"1088413167";"Citroën";"C4 1.6 e-HDi  Exclusive";"2012";"Türkiye";"İstanbul";"Kadıköy";"Kozyatağı";"0";"238000";"1679875200";"412000";"281650";NULL;"Dizel";"Yarı Otomatik";"Hatchback 5 kapı";"112 hp";"1560 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4032";"1085591509";"Renault";"Laguna 2.0 Privilege";"2003";"Türkiye";"Kocaeli";"Gebze";"Gebze";"0";"179600";"1679875200";"268000";"0";NULL;"Benzin & LPG";"Otomatik";"Hatchback 5 kapı";"137 hp";"1998 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4033";"1088404482";"Ford";"Focus 1.6 TDCi Titanium";"2011";"Türkiye";"Ankara";"Etimesgut";"Merkez";"0";"300000";"1679875200";"340000";"321600";NULL;"Dizel";"Manuel";"Sedan";"115 hp";"1560 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4034";"1088402500";"Toyota";"Corolla 1.4 D-4D Advance";"2016";"Türkiye";"Hatay";"Kırıkhan";"Kırıkhan";"0";"41000";"1679875200";"660000";"525550";NULL;"Dizel";"Manuel";"Sedan";"90 hp";"1364 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4035";"1059702108";"Mercedes - Benz";"S Serisi S 320 320";"1995";"Türkiye";"İstanbul";"Fatih";"Kocamustafapaşa";"0";"299100";"1679875200";"595000";"0";NULL;"Benzin";"Otomatik";"Sedan";"231 hp";"3199 cc";"Arkadan İtiş";"Hayır";"Sahibinden";"0102030709101306081112040";
"4036";"1012293294";"Kia";"Rio 1.25 CVVT Concept";"2016";"Türkiye";"Aksaray";"Merkez";"Sanayi";"0";"75000";"1679875200";"420000";"0";NULL;"Benzin & LPG";"Manuel";"Hatchback 5 kapı";"85 hp";"1248 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4037";"1081228621";"Opel";"Meriva 1.7 CDTI Cosmo";"2011";"Türkiye";"İstanbul";"Başakşehir";"İkitelli";"0";"171000";"1679875200";"409000";"386279";NULL;"Dizel";"Otomatik";"MPV";"100 hp";"1686 cc";"Önden Çekiş";"Hayır";"Sahibinden";"0608";"11"
"4038";"1088417296";"Renault";"Megane 1.3 TCe Joy";"2020";"Türkiye";"Elazığ";"Merkez";"1800 Evler";"0";"33000";"1679875200";"635000";"633250";NULL;"Benzin";"Manuel";"Sedan";"140 hp";"1332 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4039";"1075182939";"Volkswagen";"Passat 1.9 TDI Comfortline";"1999";"Türkiye";"İstanbul";"Bağcılar";"Güneşli";"15";"397000";"1679875200";"220000";"0";NULL;"Dizel";"Otomatik";"Sedan";"110 hp";"1896 cc";"Önden Çekiş";"Hayır";"Sahibinden";"0102030709101306081112040";
"4040";"1088426094";"Honda";"Civic 1.4 i S";"1999";"Türkiye";"Van";"İpekyolu";"Merkez";"0";"315000";"1679875200";"245000";"0";NULL;"Benzin & LPG";"Manuel";"Sedan";"90 hp";"1396 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4041";"1088427040";"Audi";"A4 A4 Avant 1.4 TFSI";"2016";"Türkiye";"Gaziantep";"Şahinbey";"Burç";"0";"120000";"1679875200";"1315000";"1129016";NULL;"Benzin";"Yarı Otomatik";"Station Wagon";"150 hp";"1395 cc";"Önden Çekiş";"Hayır";"Sahibinden";"04";
"4042";"1088407274";"Suzuki";"Baleno 1.2 Techno";"2017";"Türkiye";"Antalya";"Muratpaşa";"Merkez";"0";"12900";"1679875200";"625000";"0";NULL;"Benzin";"Yarı Otomatik";"Hatchback 5 kapı";"90 hp";"1242 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4043";"1074791880";"BMW";"5 Serisi 520i Standart";"1998";"Türkiye";"Ankara";"Keçiören";"Sanatoryum";"19";"477000";"1679875200";"306750";"0";NULL;"Benzin & LPG";"Otomatik";"Sedan";"150 hp";"1991 cc";"Arkadan İtiş";"Hayır";"Sahibinden";;
"4044";"1088416641";"Toyota";"Corolla 1.6 Elegant";"2010";"Türkiye";"Sakarya";"Serdivan";"Serdivan";"0";"154000";"1679875200";"432500";"343470";NULL;"Benzin & LPG";"Otomatik";"Sedan";"124 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";"021304";"0706"
"4045";"1088409329";"BMW";"4 Serisi 420i Edition M Sport";"2020";"Türkiye";"İstanbul";"Ataşehir";"Barbaros";"0";"42000";"1679875200";"2350000";"3114400";NULL;"Benzin";"Otomatik";"Coupe";"170 hp";"1597 cc";"Arkadan İtiş";"Hayır";"Sahibinden";;
"4046";"1088410832";"Fiat";"500 Ailesi 500L 1.3 Mjet PopStar";"2016";"Türkiye";"Bursa";"Nilüfer";"Beşevler";"0";"99500";"1679875200";"555000";"449400";NULL;"Dizel";"Yarı Otomatik";"MPV";"95 hp";"1248 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4047";"1088285281";"Mercedes - Benz";"E Serisi E 200 d Exclusive";"2023";"Türkiye";"Gaziantep";"Şehitkamil";"Atatürk";"0";"1200";"1679875200";"3275000";"0";NULL;"Dizel";"Otomatik";"Sedan";"160 hp";"1597 cc";"Arkadan İtiş";"Hayır";"Sahibinden";;
"4048";"1088447095";"Renault";"Clio 1.0 TCe Joy";"2021";"Türkiye";"İstanbul";"Bahçelievler";"Yenibosna";"0";"16200";"1679875200";"625000";"491950";NULL;"Benzin";"Yarı Otomatik";"Hatchback 5 kapı";"100 hp";"999 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4049";"1074552321";"BMW";"2 Serisi 218i Gran Coupe First Edition M Sport";"2020";"Türkiye";"Trabzon";"Ortahisar";"Merkez";"1";"31750";"1679875200";"1440000";"1366800";NULL;"Benzin";"Yarı Otomatik";"Coupe 4 kapı";"140 hp";"1499 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4050";"1081264008";"Skoda";"Superb 1.6 TDI Prestige";"2019";"Türkiye";"Ordu";"Altınordu";"Merkez";"0";"34100";"1679875200";"1360000";"0";NULL;"Dizel";"Yarı Otomatik";"Sedan";"120 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4051";"1088440974";"Seat";"Leon 1.4 EcoTSI Xcellence";"2018";"Türkiye";"İzmir";"Balçova";"Balçova";"0";"90000";"1679875200";"875000";"0";NULL;"Benzin";"Yarı Otomatik";"Hatchback 5 kapı";"150 hp";"1395 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4052";"1088446146";"Toyota";"Corolla 1.4 Terra";"2002";"Türkiye";"Amasya";"Merkez";"Gökmedrese";"0";"310000";"1679875200";"227500";"0";NULL;"Benzin & LPG";"Manuel";"Sedan";"97 hp";"1398 cc";"Önden Çekiş";"Hayır";"Sahibinden";;"0706"
"4053";"1088428705";"Ford";"Focus 1.6 TDCi Trend";"2009";"Türkiye";"İzmir";"Buca";"İşçievleri";"0";"227000";"1679875200";"385000";"288949";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"109 hp";"1560 cc";"Önden Çekiş";"Hayır";"Sahibinden";"02101311";
"4054";"1088433127";"Alfa Romeo";"156 1.6 TS Distinctive";"2004";"Türkiye";"Denizli";"Merkezefendi";"Sümer";"0";"300000";"1679875200";"257000";"0";NULL;"Benzin & LPG";"Manuel";"Sedan";"120 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4055";"1088447868";"Peugeot";"308 1.2 Puretech Allure";"2022";"Türkiye";"Aydın";"Efeler";"Merkez";"0";"5000";"1679875200";"1065000";"0";NULL;"Benzin";"Otomatik";"Hatchback 5 kapı";"130 hp";"1199 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"4056";"1088424153";"Mercedes - Benz";"CLA 180 d AMG";"2017";"Türkiye";"İstanbul";"Esenyurt";"Esenyurt";"0";"118000";"1679875200";"1350000";"0";NULL;"Dizel";"Otomatik";"Hatchback 5 kapı";"76 - 100 HP";"1301 - 1600 cm3";"Önden Çekiş";"Hayır";"Sahibinden";;
"4057";"1088446358";"Fiat";"Egea 1.6 Multijet Urban";"2016";"Türkiye";"Eskişehir";"Odunpazarı";"Küçük Organize Sanayi";"75";"308000";"1679875200";"440000";"338900";NULL;"Dizel";"Yarı Otomatik";"Sedan";"120 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;"010705"
